,Date/Time,Lat,Lon,Base,date,month,week,MonthDayNum,HourOfDay,DayOfWeekNum,DayOfWeek,Time,labels,labels_DBSCAN
470676,2014-06-03 04:10:00,40.6837,-73.9807,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
364811,2014-06-17 04:57:00,40.7168,-74.0026,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
409996,2014-06-24 04:10:00,40.719,-74.0048,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
45676,2014-06-03 04:28:00,40.7159,-73.9452,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
611372,2014-06-24 04:48:00,40.7381,-74.0024,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
220952,2014-06-24 04:45:00,40.7229,-74.0011,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
567563,2014-06-17 04:05:00,40.7098,-74.0152,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
470701,2014-06-03 04:46:00,40.7089,-74.0058,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,5,0
567558,2014-06-17 04:00:00,40.7369,-74.0065,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
321896,2014-06-10 04:38:00,40.7213,-73.9943,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
611376,2014-06-24 04:52:00,40.7154,-73.9567,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,1,0
45728,2014-06-03 04:56:00,40.7423,-73.9493,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,2,0
283290,2014-06-03 04:13:00,40.7187,-73.9637,B02617,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
321868,2014-06-10 04:06:00,40.748,-74.0009,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
519343,2014-06-10 04:31:00,40.7773,-73.9623,B02682,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
220958,2014-06-24 04:50:00,40.7628,-73.9812,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
25629,2014-06-24 04:22:00,40.7617,-73.9738,B02512,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
166105,2014-06-17 04:25:00,40.7985,-73.9758,B02598,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,2,0
106665,2014-06-10 04:57:00,40.645,-73.7818,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,4,0
45699,2014-06-03 04:39:00,40.645,-73.7819,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,4,0
106654,2014-06-10 04:54:00,40.6744,-73.9221,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
470680,2014-06-03 04:19:00,40.7788,-73.9538,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,2,0
106582,2014-06-10 04:14:00,40.7114,-73.9531,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
611323,2014-06-24 04:09:00,40.688,-73.9608,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,1,0
321915,2014-06-10 04:55:00,40.7443,-73.8188,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,0,0
321877,2014-06-10 04:21:00,40.7619,-73.9498,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
567577,2014-06-17 04:14:00,40.706,-73.8176,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,4,0
321999,2014-06-10 05:48:00,40.7445,-73.9966,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
45773,2014-06-03 05:21:00,40.7672,-73.9535,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
470814,2014-06-03 05:53:00,40.7451,-73.9888,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
221063,2014-06-24 05:38:00,40.7197,-74.0003,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,5,0
611429,2014-06-24 05:29:00,40.7822,-73.9827,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
283367,2014-06-03 05:29:00,40.6888,-73.992,B02617,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,1,0
166166,2014-06-17 05:13:00,40.649,-73.975,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,1,0
45777,2014-06-03 05:23:00,40.7836,-73.9535,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
611499,2014-06-24 05:50:00,40.7589,-73.9761,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
221102,2014-06-24 05:51:00,40.7731,-73.8855,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,0,0
45768,2014-06-03 05:20:00,40.7356,-74.0084,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
321935,2014-06-10 05:12:00,40.7852,-73.9712,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
519481,2014-06-10 05:46:00,40.7781,-73.9458,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
410126,2014-06-24 05:35:00,40.7682,-73.9589,B02617,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
611450,2014-06-24 05:38:00,40.7825,-73.9453,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
519482,2014-06-10 05:47:00,40.73,-73.9944,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
364908,2014-06-17 05:54:00,40.7907,-73.9654,B02617,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
567696,2014-06-17 05:34:00,40.7499,-73.9841,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
611477,2014-06-24 05:44:00,40.645,-73.7821,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,4,0
166145,2014-06-17 05:01:00,40.6418,-73.789,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,4,0
519511,2014-06-10 05:55:00,40.7782,-73.949,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
611474,2014-06-24 05:44:00,40.7657,-73.9212,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,0,0
166268,2014-06-17 05:56:00,40.7866,-73.9529,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
321993,2014-06-10 05:44:00,40.7303,-73.9936,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
519438,2014-06-10 05:29:00,40.7231,-74.0027,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
470813,2014-06-03 05:53:00,40.7279,-73.9933,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
221033,2014-06-24 05:32:00,40.7222,-74.0053,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,5,0
45778,2014-06-03 05:25:00,40.6484,-73.7825,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,4,0
519516,2014-06-10 05:57:00,40.7528,-73.9695,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
519416,2014-06-10 05:22:00,40.728,-73.9999,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
611482,2014-06-24 05:46:00,40.7693,-73.9594,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
567672,2014-06-17 05:25:00,40.7616,-73.9829,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
519515,2014-06-10 05:56:00,40.7535,-73.9812,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
221103,2014-06-24 05:52:00,40.6447,-73.7821,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,4,0
364899,2014-06-17 05:52:00,40.7036,-73.9905,B02617,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
106721,2014-06-10 05:23:00,40.7174,-73.9603,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,1,0
221054,2014-06-24 05:37:00,40.683,-73.9913,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,1,0
322016,2014-06-10 05:54:00,40.7371,-73.9845,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
519435,2014-06-10 05:28:00,40.7551,-73.9944,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
221000,2014-06-24 05:13:00,40.6852,-73.9845,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,1,0
567679,2014-06-17 05:27:00,40.7263,-73.9917,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
283361,2014-06-03 05:27:00,40.7524,-73.9674,B02617,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
470732,2014-06-03 05:13:00,40.755,-73.9736,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
106685,2014-06-10 05:05:00,40.7625,-74.2247,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,3,0
10028,2014-06-10 05:49:00,40.744,-74.2713,B02512,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,3,0
166185,2014-06-17 05:23:00,40.7165,-74.0126,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
322029,2014-06-10 05:56:00,40.7225,-74.0014,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
45754,2014-06-03 05:11:00,40.7381,-73.9983,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
45781,2014-06-03 05:26:00,40.716,-74.0037,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
519394,2014-06-10 05:08:00,40.6456,-73.7999,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,4,0
567710,2014-06-17 05:40:00,40.7554,-73.982,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
567735,2014-06-17 05:50:00,40.7864,-73.9697,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
470816,2014-06-03 05:53:00,40.7207,-74.0019,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
519480,2014-06-10 05:46:00,40.7416,-73.8833,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,0,0
166179,2014-06-17 05:19:00,40.7073,-74.0062,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
470756,2014-06-03 05:29:00,40.8246,-73.8223,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,0,0
106695,2014-06-10 05:11:00,40.7398,-73.9213,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
470821,2014-06-03 05:55:00,40.7254,-73.9926,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
283344,2014-06-03 05:13:00,40.6744,-73.9794,B02617,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,1,0
106701,2014-06-10 05:12:00,40.7652,-73.9655,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
321974,2014-06-10 05:34:00,40.6936,-73.956,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,1,0
519414,2014-06-10 05:22:00,40.7203,-73.9963,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
611408,2014-06-24 05:15:00,40.6449,-73.782,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,4,0
166148,2014-06-17 05:02:00,40.6418,-73.789,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,4,0
611490,2014-06-24 05:48:00,40.7645,-73.9811,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
611399,2014-06-24 05:10:00,40.7455,-73.9716,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,2,0
45793,2014-06-03 05:32:00,40.687,-73.9629,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,1,0
166184,2014-06-17 05:22:00,40.6845,-73.9562,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,1,0
45810,2014-06-03 05:37:00,40.7655,-73.9758,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
321942,2014-06-10 05:19:00,40.7198,-73.9948,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
45843,2014-06-03 05:46:00,40.7913,-73.9659,B02598,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
106763,2014-06-10 05:36:00,40.7347,-73.9844,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
410183,2014-06-24 05:55:00,40.688,-73.9786,B02617,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,1,0
18286,2014-06-17 05:48:00,40.7339,-73.9898,B02512,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
567740,2014-06-17 05:51:00,40.7127,-74.0098,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
166269,2014-06-17 05:56:00,40.7919,-73.9771,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,2,0
410123,2014-06-24 05:34:00,40.7306,-73.993,B02617,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,5,0
611447,2014-06-24 05:37:00,40.6533,-73.9595,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,1,0
470804,2014-06-03 05:51:00,40.7552,-73.9655,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,2,0
519471,2014-06-10 05:43:00,40.7631,-73.9818,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
567766,2014-06-17 05:59:00,40.6999,-73.9224,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,1,0
410144,2014-06-24 05:40:00,40.6936,-73.9809,B02617,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,1,0
611480,2014-06-24 05:45:00,40.6486,-73.7835,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,4,0
322017,2014-06-10 05:54:00,40.7371,-73.9845,B02617,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
166211,2014-06-17 05:35:00,40.6845,-73.9848,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,1,0
283414,2014-06-03 05:52:00,40.7347,-74.0097,B02617,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
364821,2014-06-17 05:02:00,40.7363,-74.0059,B02617,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
364888,2014-06-17 05:46:00,40.7568,-73.998,B02617,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
221079,2014-06-24 05:41:00,40.7448,-73.9894,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,5,0
106758,2014-06-10 05:34:00,40.6798,-73.9715,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,1,0
106775,2014-06-10 05:39:00,40.726,-73.9743,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,5,0
567684,2014-06-17 05:28:00,40.734,-74.0043,B02682,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
166259,2014-06-17 05:54:00,40.7296,-73.9989,B02598,2014-06-17,6,25,17,5,2,Tuesday,Tuesday-5,5,0
221119,2014-06-24 05:58:00,40.7298,-73.8578,B02598,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,0,0
611424,2014-06-24 05:27:00,40.6466,-73.7897,B02682,2014-06-24,6,26,24,5,2,Tuesday,Tuesday-5,4,0
519491,2014-06-10 05:50:00,40.6883,-73.9786,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,1,0
519468,2014-06-10 05:41:00,40.6837,-73.9925,B02682,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,1,0
470801,2014-06-03 05:50:00,40.7246,-74.0028,B02682,2014-06-03,6,23,3,5,2,Tuesday,Tuesday-5,5,0
106822,2014-06-10 05:54:00,40.6779,-73.9802,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,1,0
106770,2014-06-10 05:37:00,40.7836,-73.9492,B02598,2014-06-10,6,24,10,5,2,Tuesday,Tuesday-5,2,0
611728,2014-06-24 06:57:00,40.7242,-74.0094,B02682,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
221251,2014-06-24 06:32:00,40.828,-73.9221,B02598,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,0,0
106974,2014-06-10 06:27:00,40.869,-73.9221,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,0,0
46044,2014-06-03 06:30:00,40.7729,-73.9667,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
470842,2014-06-03 06:04:00,40.7188,-74.0095,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
10043,2014-06-10 06:30:00,40.7348,-74.0092,B02512,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
567823,2014-06-17 06:16:00,40.7384,-73.9857,B02682,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
365140,2014-06-17 06:58:00,40.7729,-73.8859,B02617,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,0,0
107081,2014-06-10 06:44:00,40.7692,-73.9593,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,2,0
221150,2014-06-24 06:08:00,40.6937,-73.9872,B02598,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,1,0
221260,2014-06-24 06:33:00,40.6891,-73.9988,B02598,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,1,0
283575,2014-06-03 06:42:00,40.7837,-73.9804,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
166461,2014-06-17 06:39:00,40.7535,-73.9936,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
365146,2014-06-17 06:59:00,40.6866,-73.9605,B02617,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,1,0
410327,2014-06-24 06:38:00,40.736,-73.9553,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,2,0
410312,2014-06-24 06:35:00,40.6447,-73.7825,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,4,0
106990,2014-06-10 06:30:00,40.735,-73.9972,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
283538,2014-06-03 06:34:00,40.7555,-73.972,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
410302,2014-06-24 06:32:00,40.746,-74.0076,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
611668,2014-06-24 06:44:00,40.7177,-74.0106,B02682,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
283494,2014-06-03 06:23:00,40.7732,-73.8856,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,0,0
410269,2014-06-24 06:20:00,40.7717,-73.9488,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,2,0
519644,2014-06-10 06:30:00,40.7135,-73.9784,B02682,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
46180,2014-06-03 06:51:00,40.7157,-74.0064,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
410410,2014-06-24 06:57:00,40.7228,-74.0036,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
470840,2014-06-03 06:04:00,40.7381,-74.0085,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
470886,2014-06-03 06:17:00,40.7823,-73.9804,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
471036,2014-06-03 06:47:00,40.7662,-73.9523,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
18322,2014-06-17 06:55:00,40.7428,-73.9946,B02512,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
107143,2014-06-10 06:51:00,40.7561,-73.9931,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,2,0
410336,2014-06-24 06:39:00,40.7264,-74.0022,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
45921,2014-06-03 06:10:00,40.7267,-73.98,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
46203,2014-06-03 06:54:00,40.7265,-73.9427,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,1,0
166379,2014-06-17 06:23:00,40.7361,-73.9879,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
410389,2014-06-24 06:53:00,40.7814,-73.9563,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,2,0
283645,2014-06-03 06:57:00,40.6461,-73.7769,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,4,0
470926,2014-06-03 06:25:00,40.7222,-74.0039,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
410308,2014-06-24 06:35:00,40.753,-74.0038,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
611673,2014-06-24 06:45:00,40.7727,-73.9597,B02682,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,2,0
166308,2014-06-17 06:07:00,40.6588,-73.6415,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,4,0
221171,2014-06-24 06:14:00,40.6483,-73.7827,B02598,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,4,0
519733,2014-06-10 06:43:00,40.7247,-73.984,B02682,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
166383,2014-06-17 06:24:00,40.7892,-73.9686,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,2,0
322248,2014-06-10 06:51:00,40.7376,-74.0088,B02617,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
567920,2014-06-17 06:39:00,40.7163,-74.0121,B02682,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
106916,2014-06-10 06:17:00,40.6549,-73.9563,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,1,0
283446,2014-06-03 06:08:00,40.6449,-73.7821,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,4,0
283548,2014-06-03 06:37:00,40.7069,-74.0082,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
221176,2014-06-24 06:15:00,40.7102,-73.9635,B02598,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,1,0
471082,2014-06-03 06:53:00,40.7819,-73.9562,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
46187,2014-06-03 06:52:00,40.7794,-73.9615,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
46232,2014-06-03 06:58:00,40.646,-73.7768,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,4,0
471120,2014-06-03 06:59:00,40.7462,-73.9855,B02682,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
106887,2014-06-10 06:11:00,40.7382,-73.9947,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
567795,2014-06-17 06:09:00,40.645,-73.7819,B02682,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,4,0
107200,2014-06-10 06:59:00,40.7709,-73.8658,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,0,0
283457,2014-06-03 06:12:00,40.735,-74.0072,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
45940,2014-06-03 06:15:00,40.6467,-73.7896,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,4,0
107111,2014-06-10 06:47:00,40.6873,-73.9921,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,1,0
106859,2014-06-10 06:04:00,40.7213,-74.0319,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
283543,2014-06-03 06:36:00,40.7198,-74.0065,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
10048,2014-06-10 06:37:00,40.7605,-73.965,B02512,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,2,0
46106,2014-06-03 06:39:00,40.8052,-73.9386,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
166392,2014-06-17 06:25:00,40.7741,-73.9488,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,2,0
18323,2014-06-17 06:56:00,40.7272,-73.9933,B02512,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
166444,2014-06-17 06:36:00,40.7404,-74.0417,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
283425,2014-06-03 06:02:00,40.7248,-74.0006,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
106997,2014-06-10 06:31:00,40.7379,-73.985,B02598,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,5,0
322204,2014-06-10 06:43:00,40.7861,-73.9531,B02617,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,2,0
365067,2014-06-17 06:42:00,40.7361,-73.9878,B02617,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
519718,2014-06-10 06:41:00,40.7115,-73.9572,B02682,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,1,0
18296,2014-06-17 06:10:00,40.7438,-73.9913,B02512,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
166544,2014-06-17 06:54:00,40.7837,-73.9736,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,2,0
567886,2014-06-17 06:32:00,40.6916,-73.9709,B02682,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,1,0
519770,2014-06-10 06:50:00,40.7625,-73.9823,B02682,2014-06-10,6,24,10,6,2,Tuesday,Tuesday-6,2,0
166363,2014-06-17 06:20:00,40.7592,-73.9958,B02598,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,2,0
410320,2014-06-24 06:36:00,40.7397,-73.9825,B02617,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,5,0
567998,2014-06-17 06:57:00,40.7314,-73.9993,B02682,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,5,0
611599,2014-06-24 06:26:00,40.7404,-73.925,B02682,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,2,0
45934,2014-06-03 06:13:00,40.7145,-74.0087,B02598,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,5,0
283454,2014-06-03 06:11:00,40.7579,-73.9892,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,2,0
567896,2014-06-17 06:34:00,40.7771,-73.9779,B02682,2014-06-17,6,25,17,6,2,Tuesday,Tuesday-6,2,0
221169,2014-06-24 06:14:00,40.6459,-73.7767,B02598,2014-06-24,6,26,24,6,2,Tuesday,Tuesday-6,4,0
283484,2014-06-03 06:20:00,40.7067,-73.9204,B02617,2014-06-03,6,23,3,6,2,Tuesday,Tuesday-6,1,0
